ticker,quarter,sector,index,z_Q,s_star,above_threshold,Q_raw,delta_Q,extreme_event,extreme_threshold_90
AMD,CY2021Q1,Unknown,SP500,0.466768,5.977971,0,0.161103,,0,
AME,CY2021Q1,Unknown,SP500,0.736241,5.977971,0,0.180099,,0,
AMGN,CY2021Q1,Unknown,SP500,2.138354,5.977971,0,0.278936,,0,
AMP,CY2021Q1,Unknown,SP500,4.265339,5.977971,0,0.42887,,0,
AMT,CY2021Q1,Unknown,SP500,7.985442,5.977971,1,4.542254,,0,
AMZN,CY2021Q1,Unknown,SP500,-0.758862,5.977971,0,0.074707,,0,
ANET,CY2021Q1,Unknown,SP500,2.003945,5.977971,0,0.269461,,0,
AON,CY2021Q1,Unknown,SP500,1.855644,5.977971,0,0.259007,,0,
AOS,CY2021Q1,Unknown,SP500,-0.010805,5.977971,0,0.127438,,0,
APD,CY2021Q1,Unknown,SP500,0.863208,5.977971,0,0.189049,,0,
APH,CY2021Q1,Unknown,SP500,0.150806,5.977971,0,0.13883,,0,
APO,CY2021Q1,Unknown,SP500,2.378451,5.977971,0,0.295861,,0,
APP,CY2021Q1,Unknown,SP500,-2.077012,5.977971,0,-0.018212,,0,
ARE,CY2021Q1,Unknown,SP500,-1.582221,5.977971,0,0.016667,,0,
ARES,CY2021Q1,Unknown,SP500,-0.56821,5.977971,0,0.088146,,0,
ATO,CY2021Q1,Unknown,SP500,1.375636,5.977971,0,0.225171,,0,
AVB,CY2021Q1,Unknown,SP500,,5.977971,0,,,0,
AVGO,CY2021Q1,Unknown,SP500,1.385556,5.977971,0,0.22587,,0,
AVY,CY2021Q1,Unknown,SP500,-0.366154,5.977971,0,0.102389,,0,
AXON,CY2021Q1,Unknown,SP500,-5.310618,5.977971,0,-0.246154,,0,
AXP,CY2021Q1,Unknown,SP500,3.789042,5.977971,0,0.395295,,0,
AZO,CY2021Q1,Unknown,SP500,0.497124,5.977971,0,0.163243,,0,
BA,CY2021Q1,Unknown,SP500,-2.319276,5.977971,0,-0.035289,,0,
BAC,CY2021Q1,Unknown,SP500,3.185423,5.977971,0,0.352745,,0,
BALL,CY2021Q1,Unknown,SP500,-0.910746,5.977971,0,0.064,,0,
BAX,CY2021Q1,Unknown,SP500,-0.383674,5.977971,0,0.101154,,0,
BBY,CY2021Q1,Unknown,SP500,-1.09332,5.977971,0,0.05113,,0,
BDX,CY2021Q1,Unknown,SP500,-0.954249,5.977971,0,0.060933,,0,
BEN,CY2021Q1,Unknown,SP500,0.790438,5.977971,0,0.183919,,0,
BIIB,CY2021Q1,Unknown,SP500,0.340327,5.977971,0,0.15219,,0,
BKNG,CY2021Q1,Unknown,SP500,,5.977971,0,,,0,
BKR,CY2021Q1,Unknown,SP500,-3.159541,5.977971,0,-0.094521,,0,
