ticker,quarter,sector,index,z_Q,s_star,above_threshold,Q_raw,delta_Q,extreme_event,extreme_threshold_90
MCD,CY2024Q1,Unknown,SP500,2.61723,5.99305,0,0.312692,0.033542,0,0.198418
MCO,CY2024Q1,Unknown,SP500,2.764422,5.99305,0,0.323068,0.058802,0,0.198418
MDLZ,CY2024Q1,Unknown,SP500,0.337509,5.99305,0,0.151991,0.043009,0,0.198418
MET,CY2024Q1,Unknown,SP500,7.985442,5.99305,1,1.5026,0.619928,1,0.198418
META,CY2024Q1,Unknown,SP500,2.994616,5.99305,0,0.339295,7.5e-05,0,0.198418
MGM,CY2024Q1,Unknown,SP500,-1.11631,5.99305,0,0.049509,0.008986,0,0.198418
MKC,CY2024Q1,Unknown,SP500,-0.349603,5.99305,0,0.103556,0.002666,0,0.198418
MKTX,CY2024Q1,Unknown,SP500,3.112701,5.99305,0,0.347619,0.027852,0,0.198418
MLM,CY2024Q1,Unknown,SP500,7.985442,5.99305,1,0.989583,0.780456,1,0.198418
MMM,CY2024Q1,Unknown,SP500,0.369625,5.99305,0,0.154255,0.485196,1,0.198418
MNST,CY2024Q1,Unknown,SP500,1.483216,5.99305,0,0.232754,,0,0.198418
MO,CY2024Q1,Unknown,SP500,3.597807,5.99305,0,0.381815,0.036965,0,0.198418
MOS,CY2024Q1,Unknown,SP500,-1.580367,5.99305,0,0.016797,0.017925,0,0.198418
MPC,CY2024Q1,Unknown,SP500,-1.412236,5.99305,0,0.028649,0.051513,0,0.198418
MPWR,CY2024Q1,Unknown,SP500,1.061927,5.99305,0,0.203057,0.05168,0,0.198418
MRK,CY2024Q1,Unknown,SP500,2.463702,5.99305,0,0.30187,0.004602,0,0.198418
MRNA,CY2024Q1,Unknown,SP500,-7.985442,5.99305,0,-7.035928,5.053405,1,0.198418
MRSH,CY2024Q1,Unknown,SP500,1.249556,5.99305,0,0.216283,0.080646,0,0.198418
MSCI,CY2024Q1,Unknown,SP500,3.521992,5.99305,0,0.376471,0.039529,0,0.198418
MSFT,CY2024Q1,Unknown,SP500,3.212686,5.99305,0,0.354667,0.002039,0,0.198418
MSI,CY2024Q1,Unknown,SP500,-2.050241,5.99305,0,-0.016325,0.197858,0,0.198418
MTB,CY2024Q1,Unknown,SP500,7.985442,5.99305,1,1.446866,0.4698,1,0.198418
MTD,CY2024Q1,Unknown,SP500,0.908261,5.99305,0,0.192225,0.022213,0,0.198418
MU,CY2024Q1,Unknown,SP500,0.112933,5.99305,0,0.136161,0.397269,1,0.198418
NCLH,CY2024Q1,Unknown,SP500,-1.708586,5.99305,0,0.007759,0.128676,0,0.198418
NDAQ,CY2024Q1,Unknown,SP500,0.164347,5.99305,0,0.139785,0.062834,0,0.198418
NEM,CY2024Q1,Unknown,SP500,-1.219194,5.99305,0,0.042257,0.02112,0,0.198418
NFLX,CY2024Q1,Unknown,SP500,1.711971,5.99305,0,0.248879,0.052555,0,0.198418
NI,CY2024Q1,Unknown,SP500,1.332851,5.99305,0,0.222155,0.137409,0,0.198418
NKE,CY2024Q1,Unknown,SP500,-0.480969,5.99305,0,0.094296,0.023571,0,0.198418
NOC,CY2024Q1,Unknown,SP500,-0.497065,5.99305,0,0.093161,0.002696,0,0.198418
NOW,CY2024Q1,Unknown,SP500,0.07246,5.99305,0,0.133308,0.027538,0,0.198418
NSC,CY2024Q1,Unknown,SP500,-1.568368,5.99305,0,0.017643,0.143245,0,0.198418
NTRS,CY2024Q1,Unknown,SP500,0.84977,5.99305,0,0.188101,0.106863,0,0.198418
NUE,CY2024Q1,Unknown,SP500,-0.345478,5.99305,0,0.103847,0.001952,0,0.198418
NVDA,CY2024Q1,Unknown,SP500,6.286985,5.99305,1,0.571379,0.06128,0,0.198418
NVR,CY2024Q1,Unknown,SP500,0.57711,5.99305,0,0.168881,0.000333,0,0.198418
NWS,CY2024Q1,Unknown,SP500,-1.605224,5.99305,0,0.015045,0.058023,0,0.198418
NWSA,CY2024Q1,Unknown,SP500,-1.605224,5.99305,0,0.015045,0.058023,0,0.198418
NXPI,CY2024Q1,Unknown,SP500,1.081189,5.99305,0,0.204415,0.024764,0,0.198418
O,CY2024Q1,Unknown,SP500,-0.332493,5.99305,0,0.104762,0.119492,0,0.198418
ODFL,CY2024Q1,Unknown,SP500,1.018563,5.99305,0,0.2,0.023762,0,0.198418
OKE,CY2024Q1,Unknown,SP500,0.077373,5.99305,0,0.133654,,0,0.198418
OMC,CY2024Q1,Unknown,SP500,-0.572342,5.99305,0,0.087855,0.016114,0,0.198418
ON,CY2024Q1,Unknown,SP500,1.630781,5.99305,0,0.243156,0.024152,0,0.198418
ORCL,CY2024Q1,Unknown,SP500,0.746165,5.99305,0,0.180798,0.012618,0,0.198418
ORLY,CY2024Q1,Unknown,SP500,0.133003,5.99305,0,0.137575,0.006736,0,0.198418
OTIS,CY2024Q1,Unknown,SP500,-0.361661,5.99305,0,0.102706,0.004021,0,0.198418
OXY,CY2024Q1,Unknown,SP500,0.052872,5.99305,0,0.131927,0.057181,0,0.198418
PANW,CY2024Q1,Unknown,SP500,0.175259,5.99305,0,0.140554,0.744003,1,0.198418
PAYC,CY2024Q1,Unknown,SP500,5.189276,5.99305,0,0.494,0.309271,1,0.198418
PAYX,CY2024Q1,Unknown,SP500,,5.99305,0,,,0,0.198418
PCAR,CY2024Q1,Unknown,SP500,0.120089,5.99305,0,0.136665,0.004664,0,0.198418
PEG,CY2024Q1,Unknown,SP500,0.915766,5.99305,0,0.192754,0.136158,0,0.198418
PEP,CY2024Q1,Unknown,SP500,-0.231368,5.99305,0,0.11189,0.019948,0,0.198418
PFG,CY2024Q1,Unknown,SP500,0.046923,5.99305,0,0.131508,0.139421,0,0.198418
PG,CY2024Q1,Unknown,SP500,0.818364,5.99305,0,0.185888,0.024141,0,0.198418
PGR,CY2024Q1,Unknown,SP500,0.099096,5.99305,0,0.135185,0.063146,0,0.198418
PH,CY2024Q1,Unknown,SP500,,5.99305,0,,,0,0.198418
PHM,CY2024Q1,Unknown,SP500,0.563056,5.99305,0,0.167891,,0,0.198418
PKG,CY2024Q1,Unknown,SP500,-0.765446,5.99305,0,0.074242,0.020282,0,0.198418
PLD,CY2024Q1,Unknown,SP500,2.429199,5.99305,0,0.299438,,0,0.198418
PLTR,CY2024Q1,Unknown,SP500,0.553152,5.99305,0,0.167192,0.03816,0,0.198418
PM,CY2024Q1,Unknown,SP500,1.646798,5.99305,0,0.244285,0.019583,0,0.198418
PNR,CY2024Q1,Unknown,SP500,0.036556,5.99305,0,0.130777,4.6e-05,0,0.198418
PNW,CY2024Q1,Unknown,SP500,-1.505727,5.99305,0,0.022059,0.223973,1,0.198418
POOL,CY2024Q1,Unknown,SP500,-0.818922,5.99305,0,0.070473,0.019625,0,0.198418
PPG,CY2024Q1,Unknown,SP500,-0.344393,5.99305,0,0.103923,0.012192,0,0.198418
PPL,CY2024Q1,Unknown,SP500,0.072413,5.99305,0,0.133304,0.020449,0,0.198418
PRU,CY2024Q1,Unknown,SP500,-1.13195,5.99305,0,0.048407,0.038904,0,0.198418
PSA,CY2024Q1,Unknown,SP500,4.422246,5.99305,0,0.439931,0.095908,0,0.198418
PSX,CY2024Q1,Unknown,SP500,-1.522345,5.99305,0,0.020887,0.03201,0,0.198418
PTC,CY2024Q1,Unknown,SP500,0.863293,5.99305,0,0.189055,0.069055,0,0.198418
PWR,CY2024Q1,Unknown,SP500,-1.485993,5.99305,0,0.02345,0.025118,0,0.198418
PYPL,CY2024Q1,Unknown,SP500,-0.182436,5.99305,0,0.11534,0.022164,0,0.198418
QCOM,CY2024Q1,Unknown,SP500,1.695761,5.99305,0,0.247737,0.030774,0,0.198418
RCL,CY2024Q1,Unknown,SP500,-0.448754,5.99305,0,0.096567,0.145982,0,0.198418
REG,CY2024Q1,Unknown,SP500,2.468351,5.99305,0,0.302198,0.027273,0,0.198418
REGN,CY2024Q1,Unknown,SP500,1.438057,5.99305,0,0.229571,0.070162,0,0.198418
RHI,CY2024Q1,Unknown,SP500,-1.20354,5.99305,0,0.04336,0.018021,0,0.198418
RJF,CY2024Q1,Unknown,SP500,0.037469,5.99305,0,0.130841,0.010636,0,0.198418
RMD,CY2024Q1,Unknown,SP500,1.736757,5.99305,0,0.250627,0.070919,0,0.198418
ROK,CY2024Q1,Unknown,SP500,-0.043726,5.99305,0,0.125118,0.020342,0,0.198418
ROL,CY2024Q1,Unknown,SP500,-0.035911,5.99305,0,0.125668,0.026713,0,0.198418
ROP,CY2024Q1,Unknown,SP500,1.405073,5.99305,0,0.227246,0.01377,0,0.198418
ROST,CY2024Q1,Unknown,SP500,-0.393622,5.99305,0,0.100453,0.009691,0,0.198418
RSG,CY2024Q1,Unknown,SP500,-0.151,5.99305,0,0.117556,0.007902,0,0.198418
RTX,CY2024Q1,Unknown,SP500,-0.562813,5.99305,0,0.088526,0.16161,0,0.198418
RVTY,CY2024Q1,Unknown,SP500,-1.251212,5.99305,0,0.04,0.026587,0,0.198418
SATS,CY2024Q1,Unknown,SP500,-2.196716,5.99305,0,-0.02665,,0,0.198418
SBAC,CY2024Q1,Unknown,SP500,7.985442,5.99305,1,5.166667,3.233333,1,0.198418
SBUX,CY2024Q1,Unknown,SP500,-0.539704,5.99305,0,0.090155,0.018492,0,0.198418
SCHW,CY2024Q1,Unknown,SP500,2.257602,5.99305,0,0.287342,0.043095,0,0.198418
SHW,CY2024Q1,Unknown,SP500,-0.483836,5.99305,0,0.094094,0.030477,0,0.198418
SLB,CY2024Q1,Unknown,SP500,-0.07859,5.99305,0,0.12266,0.012478,0,0.198418
SMCI,CY2024Q1,Unknown,SP500,-0.337406,5.99305,0,0.104416,0.023652,0,0.198418
SNDK,CY2024Q1,Unknown,SP500,-1.594008,5.99305,0,0.015836,0.196617,0,0.198418
SNPS,CY2024Q1,Unknown,SP500,1.028313,5.99305,0,0.200687,0.096467,0,0.198418
SO,CY2024Q1,Unknown,SP500,,5.99305,0,,,0,0.198418
SPG,CY2024Q1,Unknown,SP500,6.449194,5.99305,1,0.582814,0.020273,0,0.198418
SPGI,CY2024Q1,Unknown,SP500,2.208391,5.99305,0,0.283873,0.043276,0,0.198418
SRE,CY2024Q1,Unknown,SP500,1.297144,5.99305,0,0.219638,0.0333,0,0.198418
STE,CY2024Q1,Unknown,SP500,-1.828653,5.99305,0,-0.000705,0.109333,0,0.198418
STLD,CY2024Q1,Unknown,SP500,-0.053705,5.99305,0,0.124414,0.001376,0,0.198418
STT,CY2024Q1,Unknown,SP500,0.274449,5.99305,0,0.147546,0.009273,0,0.198418
STX,CY2024Q1,Unknown,SP500,-1.604364,5.99305,0,0.015106,0.027324,0,0.198418
STZ,CY2024Q1,Unknown,SP500,0.781134,5.99305,0,0.183263,0.022726,0,0.198418
SWK,CY2024Q1,Unknown,SP500,-1.745343,5.99305,0,0.005168,0.003903,0,0.198418
SYK,CY2024Q1,Unknown,SP500,0.313453,5.99305,0,0.150296,0.046265,0,0.198418
SYY,CY2024Q1,Unknown,SP500,-1.507557,5.99305,0,0.02193,0.000414,0,0.198418
T,CY2024Q1,Unknown,SP500,-0.191138,5.99305,0,0.114726,,0,0.198418
TDG,CY2024Q1,Unknown,SP500,1.160498,5.99305,0,0.210005,0.003522,0,0.198418
TDY,CY2024Q1,Unknown,SP500,0.062315,5.99305,0,0.132593,0.009246,0,0.198418
TECH,CY2024Q1,Unknown,SP500,0.475465,5.99305,0,0.161716,0.062815,0,0.198418
TER,CY2024Q1,Unknown,SP500,-0.305472,5.99305,0,0.106667,0.075152,0,0.198418
TFX,CY2024Q1,Unknown,SP500,-1.303422,5.99305,0,0.03632,0.147327,0,0.198418
TGT,CY2024Q1,Unknown,SP500,-1.273904,5.99305,0,0.0384,0.000169,0,0.198418
TJX,CY2024Q1,Unknown,SP500,-0.602282,5.99305,0,0.085744,0.004041,0,0.198418
TKO,CY2024Q1,Unknown,SP500,-3.025983,5.99305,0,-0.085106,0.036109,0,0.198418
TMO,CY2024Q1,Unknown,SP500,,5.99305,0,,,0,0.198418
TMUS,CY2024Q1,Unknown,SP500,-0.099875,5.99305,0,0.12116,0.009898,0,0.198418
TPR,CY2024Q1,Unknown,SP500,-0.488111,5.99305,0,0.093792,0.060644,0,0.198418
TRGP,CY2024Q1,Unknown,SP500,-0.840427,5.99305,0,0.068957,0.003461,0,0.198418
TRMB,CY2024Q1,Unknown,SP500,-0.970169,5.99305,0,0.059811,0.018559,0,0.198418
TRV,CY2024Q1,Unknown,SP500,-0.399793,5.99305,0,0.100018,0.06203,0,0.198418
TSCO,CY2024Q1,Unknown,SP500,-0.991308,5.99305,0,0.058321,0.016415,0,0.198418
TSLA,CY2024Q1,Unknown,SP500,-0.89294,5.99305,0,0.065255,0.014102,0,0.198418
TSN,CY2024Q1,Unknown,SP500,-1.661298,5.99305,0,0.011092,0.003059,0,0.198418
TT,CY2024Q1,Unknown,SP500,-0.351593,5.99305,0,0.103416,0.024784,0,0.198418
TTD,CY2024Q1,Unknown,SP500,-0.894104,5.99305,0,0.065173,0.013934,0,0.198418
TXN,CY2024Q1,Unknown,SP500,2.463135,5.99305,0,0.30183,0.075266,0,0.198418
TYL,CY2024Q1,Unknown,SP500,-0.322466,5.99305,0,0.105469,0.010519,0,0.198418
UAL,CY2024Q1,Unknown,SP500,-1.958944,5.99305,0,-0.009889,0.08839,0,0.198418
UDR,CY2024Q1,Unknown,SP500,7.985442,5.99305,1,21.5,5.0,1,0.198418
UHS,CY2024Q1,Unknown,SP500,-0.851757,5.99305,0,0.068158,0.021288,0,0.198418
ULTA,CY2024Q1,Unknown,SP500,-0.189805,5.99305,0,0.11482,0.01478,0,0.198418
UNH,CY2024Q1,Unknown,SP500,-2.018946,5.99305,0,-0.014119,0.07736,0,0.198418
UNP,CY2024Q1,Unknown,SP500,2.041298,5.99305,0,0.272094,0.014898,0,0.198418
UPS,CY2024Q1,Unknown,SP500,-1.091247,5.99305,0,0.051276,0.002235,0,0.198418
URI,CY2024Q1,Unknown,SP500,7.501179,5.99305,1,0.65697,0.177947,0,0.198418
USB,CY2024Q1,Unknown,SP500,0.967861,5.99305,0,0.196426,0.020155,0,0.198418
V,CY2024Q1,Unknown,SP500,5.719779,5.99305,0,0.531396,0.03497,0,0.198418
VICI,CY2024Q1,Unknown,SP500,6.982392,5.99305,1,0.6204,0.005355,0,0.198418
VLO,CY2024Q1,Unknown,SP500,-1.26254,5.99305,0,0.039201,0.029073,0,0.198418
VLTO,CY2024Q1,Unknown,SP500,0.276241,5.99305,0,0.147673,0.015674,0,0.198418
VMC,CY2024Q1,Unknown,SP500,-0.873528,5.99305,0,0.066624,0.060092,0,0.198418
VRSK,CY2024Q1,Unknown,SP500,2.614499,5.99305,0,0.3125,0.036689,0,0.198418
VRSN,CY2024Q1,Unknown,SP500,5.348278,5.99305,0,0.505208,0.002549,0,0.198418
VRT,CY2024Q1,Unknown,SP500,-1.870588,5.99305,0,-0.003661,0.057591,0,0.198418
VRTX,CY2024Q1,Unknown,SP500,3.980194,5.99305,0,0.40877,0.007897,0,0.198418
VST,CY2024Q1,Unknown,SP500,-1.97583,5.99305,0,-0.011079,0.115903,0,0.198418
VTR,CY2024Q1,Unknown,SP500,-1.972338,5.99305,0,-0.010833,0.050036,0,0.198418
VZ,CY2024Q1,Unknown,SP500,0.160799,5.99305,0,0.139535,0.003314,0,0.198418
WAB,CY2024Q1,Unknown,SP500,-0.273354,5.99305,0,0.108931,0.014813,0,0.198418
WAT,CY2024Q1,Unknown,SP500,0.452901,5.99305,0,0.160126,,0,0.198418
WBD,CY2024Q1,Unknown,SP500,-3.194813,5.99305,0,-0.097007,0.05522,0,0.198418
WDAY,CY2024Q1,Unknown,SP500,-1.055886,5.99305,0,0.053769,0.007324,0,0.198418
WDC,CY2024Q1,Unknown,SP500,-0.725549,5.99305,0,0.077055,0.287004,1,0.198418
WEC,CY2024Q1,Unknown,SP500,1.479082,5.99305,0,0.232463,0.070991,0,0.198418
WELL,CY2024Q1,Unknown,SP500,-0.44177,5.99305,0,0.097059,0.015441,0,0.198418
WM,CY2024Q1,Unknown,SP500,0.128186,5.99305,0,0.137236,0.009687,0,0.198418
WMB,CY2024Q1,Unknown,SP500,0.866463,5.99305,0,0.189278,0.024377,0,0.198418
WMT,CY2024Q1,Unknown,SP500,-1.365944,5.99305,0,0.031912,0.029071,0,0.198418
WRB,CY2024Q1,Unknown,SP500,0.106507,5.99305,0,0.135708,0.025513,0,0.198418
WSM,CY2024Q1,Unknown,SP500,0.403263,5.99305,0,0.156627,0.028795,0,0.198418
WST,CY2024Q1,Unknown,SP500,0.528684,5.99305,0,0.165468,0.050061,0,0.198418
WTW,CY2024Q1,Unknown,SP500,-0.644208,5.99305,0,0.082789,0.018759,0,0.198418
WY,CY2024Q1,Unknown,SP500,-0.918202,5.99305,0,0.063474,0.054725,0,0.198418
WYNN,CY2024Q1,Unknown,SP500,-0.722146,5.99305,0,0.077295,0.147271,0,0.198418
XYL,CY2024Q1,Unknown,SP500,-0.751035,5.99305,0,0.075258,0.002041,0,0.198418
XYZ,CY2024Q1,Unknown,SP500,-0.694627,5.99305,0,0.079235,0.095079,0,0.198418
YUM,CY2024Q1,Unknown,SP500,0.96885,5.99305,0,0.196496,0.047064,0,0.198418
ZBH,CY2024Q1,Unknown,SP500,-0.526963,5.99305,0,0.091053,0.001877,0,0.198418
ZBRA,CY2024Q1,Unknown,SP500,-0.430229,5.99305,0,0.097872,0.113563,0,0.198418
ZTS,CY2024Q1,Unknown,SP500,2.061468,5.99305,0,0.273516,0.003564,0,0.198418
